id,id_estados,id_equipo,nombre,id_detal_estado,id_trabajador,tiempo_inicio,tiempo_estimado
1444406,1444406,34,CA03,93,244,2023-04-07 23:56:57.783000+00:00,1800.0
1444416,1444416,34,CA03,90,398,2023-04-07 23:59:24.731005+00:00,0.0
1444451,1444451,34,CA03,108,398,2023-04-08 00:14:35.092000+00:00,600.0
1444457,1444457,34,CA03,109,398,2023-04-08 00:15:05.610000+00:00,600.0
1444473,1444473,34,CA03,111,398,2023-04-08 00:31:58.166709+00:00,60.0
1444475,1444475,34,CA03,90,398,2023-04-08 00:35:37.194000+00:00,0.0
1444478,1444478,34,CA03,3217,398,2023-04-08 00:45:09.081112+00:00,0.0
1444854,1444854,34,CA03,94,398,2023-04-08 09:20:02.113000+00:00,300.0
1444864,1444864,34,CA03,90,178,2023-04-08 09:22:24.821576+00:00,0.0
1444867,1444867,34,CA03,3217,178,2023-04-08 09:27:12.297394+00:00,0.0
1445017,1445017,34,CA03,93,178,2023-04-08 11:47:55.180000+00:00,1800.0
1445070,1445070,34,CA03,90,238,2023-04-08 12:13:55.241265+00:00,0.0
1445255,1445255,34,CA03,94,238,2023-04-08 16:59:32.665000+00:00,300.0
1445262,1445262,34,CA03,90,27,2023-04-08 17:02:02.209944+00:00,0.0
1445405,1445405,34,CA03,94,27,2023-04-08 19:38:10.195000+00:00,300.0
1445407,1445407,34,CA03,90,232,2023-04-08 19:39:47.588805+00:00,0.0
1445409,1445409,34,CA03,98,232,2023-04-08 19:43:22.752000+00:00,600.0
1445430,1445430,34,CA03,90,232,2023-04-08 19:55:24.171276+00:00,0.0
1445526,1445526,34,CA03,2777,232,2023-04-08 21:37:27.520000+00:00,0.0
1445529,1445529,34,CA03,90,232,2023-04-08 21:38:43.618000+00:00,0.0
1445558,1445558,34,CA03,3217,232,2023-04-08 22:24:32.844341+00:00,0.0
1445659,1445659,34,CA03,93,232,2023-04-08 23:53:15.569000+00:00,1800.0
1445672,1445672,34,CA03,90,398,2023-04-08 23:57:23.184276+00:00,0.0
1445752,1445752,34,CA03,109,398,2023-04-09 01:17:11.034000+00:00,600.0
1445759,1445759,34,CA03,90,398,2023-04-09 01:34:10.099000+00:00,0.0
1445764,1445764,34,CA03,3217,398,2023-04-09 01:39:15.309274+00:00,0.0
1445958,1445958,34,CA03,94,398,2023-04-09 06:38:06.288000+00:00,300.0
1445963,1445963,34,CA03,90,16,2023-04-09 06:40:21.590091+00:00,0.0
1446063,1446063,34,CA03,491,16,2023-04-09 08:29:55.296965+00:00,0.0
1447202,1447202,34,CA03,3367,16,2023-04-10 04:08:15.274069+00:00,0.0
1447210,1447210,34,CA03,113,16,2023-04-10 04:17:06.010992+00:00,0.0
1447470,1447470,34,CA03,90,244,2023-04-10 09:53:51.914212+00:00,0.0
1447524,1447524,34,CA03,1280,244,2023-04-10 11:05:24.068000+00:00,300.0
1447536,1447536,34,CA03,90,244,2023-04-10 11:12:10.454000+00:00,0.0
1447632,1447632,34,CA03,93,244,2023-04-10 11:58:26.119000+00:00,1800.0
1447634,1447634,34,CA03,90,354,2023-04-10 11:59:37.313781+00:00,0.0
1447910,1447910,34,CA03,94,354,2023-04-10 18:01:33.339000+00:00,300.0
1447912,1447912,34,CA03,90,504,2023-04-10 18:04:16.739090+00:00,0.0
1448096,1448096,34,CA03,98,504,2023-04-10 21:13:59.423000+00:00,600.0
1448100,1448100,34,CA03,90,504,2023-04-10 21:26:25.727000+00:00,0.0
1448233,1448233,34,CA03,93,504,2023-04-10 23:45:08.898632+00:00,1800.0
1448288,1448288,34,CA03,90,417,2023-04-11 00:01:42.329700+00:00,0.0
1448297,1448297,34,CA03,3217,417,2023-04-11 00:06:54.439062+00:00,0.0
1448466,1448466,34,CA03,3114,417,2023-04-11 03:00:53.017885+00:00,0.0
1448619,1448619,34,CA03,3367,504,2023-04-11 07:17:24.193806+00:00,0.0
1448657,1448657,34,CA03,3138,504,2023-04-11 08:03:39.155903+00:00,0.0
1448812,1448812,34,CA03,90,297,2023-04-11 10:14:22.502994+00:00,0.0
1448886,1448886,34,CA03,1280,297,2023-04-11 11:04:33.415000+00:00,300.0
1448906,1448906,34,CA03,90,297,2023-04-11 11:13:03.481000+00:00,0.0
1448940,1448940,34,CA03,93,297,2023-04-11 11:38:54.095000+00:00,1800.0
1449010,1449010,34,CA03,90,354,2023-04-11 12:01:30.121253+00:00,0.0
1449325,1449325,34,CA03,94,354,2023-04-11 18:39:27.403000+00:00,300.0
1449327,1449327,34,CA03,90,506,2023-04-11 18:41:55.513383+00:00,0.0
1449333,1449333,34,CA03,3217,506,2023-04-11 18:53:01.672581+00:00,0.0
1449484,1449484,34,CA03,100,506,2023-04-11 21:54:01.694000+00:00,1800.0
1449539,1449539,34,CA03,90,506,2023-04-11 22:31:09.185000+00:00,0.0
1449676,1449676,34,CA03,93,506,2023-04-11 23:48:57.973000+00:00,1800.0
1449709,1449709,34,CA03,90,417,2023-04-11 23:59:22.546996+00:00,0.0
1449753,1449753,34,CA03,3217,417,2023-04-12 00:55:06.234088+00:00,0.0
1449979,1449979,34,CA03,105,417,2023-04-12 06:51:58.829000+00:00,300.0
1449985,1449985,34,CA03,90,417,2023-04-12 06:55:07.448000+00:00,0.0
1449991,1449991,34,CA03,3217,417,2023-04-12 06:58:32.576622+00:00,0.0
1450048,1450048,34,CA03,94,417,2023-04-12 07:27:22.235000+00:00,300.0
1450051,1450051,34,CA03,90,305,2023-04-12 07:30:23.926720+00:00,0.0
1450054,1450054,34,CA03,98,305,2023-04-12 07:33:40.877000+00:00,600.0
1450062,1450062,34,CA03,90,305,2023-04-12 07:48:11.251000+00:00,0.0
1450069,1450069,34,CA03,3217,305,2023-04-12 07:53:00.485214+00:00,0.0
1450187,1450187,34,CA03,1280,305,2023-04-12 09:59:42.044000+00:00,300.0
1450210,1450210,34,CA03,90,305,2023-04-12 10:06:06.846000+00:00,0.0
1450241,1450241,34,CA03,3217,305,2023-04-12 10:16:30.127987+00:00,0.0
1450344,1450344,34,CA03,94,305,2023-04-12 11:50:09.458000+00:00,300.0
1450352,1450352,34,CA03,90,354,2023-04-12 11:52:30.403905+00:00,0.0
1450362,1450362,34,CA03,109,354,2023-04-12 11:58:00.060000+00:00,600.0
1450384,1450384,34,CA03,3217,354,2023-04-12 12:04:54.560000+00:00,0.0
1450385,1450385,34,CA03,3217,354,2023-04-12 12:05:52.822727+00:00,0.0
1450405,1450405,34,CA03,2816,354,2023-04-12 12:21:39.852208+00:00,0.0
1450435,1450435,34,CA03,3217,354,2023-04-12 12:53:19.566000+00:00,0.0
1450444,1450444,34,CA03,3217,354,2023-04-12 13:05:19.543773+00:00,0.0
1450698,1450698,34,CA03,94,354,2023-04-12 19:14:22.332000+00:00,300.0
1450702,1450702,34,CA03,90,109,2023-04-12 19:16:56.502488+00:00,0.0
1450707,1450707,34,CA03,3217,109,2023-04-12 19:21:56.084639+00:00,0.0
1450796,1450796,34,CA03,1280,109,2023-04-12 20:40:19.431000+00:00,300.0
1450811,1450811,34,CA03,90,109,2023-04-12 20:48:49.117000+00:00,0.0
1450871,1450871,34,CA03,3217,109,2023-04-12 22:08:12.021226+00:00,0.0
1450877,1450877,34,CA03,2816,109,2023-04-12 22:11:42.824000+00:00,0.0
1450888,1450888,34,CA03,3217,109,2023-04-12 22:23:23.739073+00:00,900.0
1450908,1450908,34,CA03,2816,109,2023-04-12 22:44:36.003953+00:00,0.0
1450919,1450919,34,CA03,3217,109,2023-04-12 22:54:49.968000+00:00,0.0
1450924,1450924,34,CA03,3217,109,2023-04-12 23:05:34.017212+00:00,0.0
1451015,1451015,34,CA03,93,109,2023-04-13 00:04:19.179000+00:00,1800.0
1451024,1451024,34,CA03,90,417,2023-04-13 00:06:57.288953+00:00,0.0
1451039,1451039,34,CA03,3217,417,2023-04-13 00:26:51.086942+00:00,0.0
1451293,1451293,34,CA03,94,417,2023-04-13 06:19:27.628000+00:00,300.0
1451297,1451297,34,CA03,90,32,2023-04-13 06:24:42.821916+00:00,0.0
1451301,1451301,34,CA03,3217,32,2023-04-13 06:29:36.952411+00:00,0.0
1451479,1451479,34,CA03,1280,32,2023-04-13 09:25:03.281000+00:00,300.0
1451483,1451483,34,CA03,90,32,2023-04-13 09:27:41.135000+00:00,0.0
1451492,1451492,34,CA03,94,32,2023-04-13 09:32:46.549000+00:00,300.0
1451499,1451499,34,CA03,90,246,2023-04-13 09:35:17.813461+00:00,0.0
1451513,1451513,34,CA03,3217,246,2023-04-13 09:39:54.201007+00:00,0.0
1451723,1451723,34,CA03,93,246,2023-04-13 12:05:18.099000+00:00,1800.0
1451725,1451725,34,CA03,90,354,2023-04-13 12:07:13.389654+00:00,0.0
1451802,1451802,34,CA03,109,354,2023-04-13 13:42:26.287000+00:00,600.0
1451811,1451811,34,CA03,90,354,2023-04-13 13:52:07.491000+00:00,0.0
1451885,1451885,34,CA03,3217,354,2023-04-13 15:15:45.765349+00:00,0.0
1452016,1452016,34,CA03,2816,354,2023-04-13 17:24:09.961000+00:00,0.0
1452035,1452035,34,CA03,3217,354,2023-04-13 17:40:55.514000+00:00,0.0
1452075,1452075,34,CA03,3217,354,2023-04-13 18:24:20.353249+00:00,0.0
1452105,1452105,34,CA03,94,354,2023-04-13 18:55:51.796682+00:00,300.0
1452107,1452107,34,CA03,90,205,2023-04-13 18:56:34.489937+00:00,0.0
1452164,1452164,34,CA03,108,205,2023-04-13 19:49:53.728000+00:00,600.0
1452168,1452168,34,CA03,90,205,2023-04-13 19:54:56.810000+00:00,0.0
1452227,1452227,34,CA03,1280,205,2023-04-13 20:39:44.704000+00:00,300.0
1452257,1452257,34,CA03,90,205,2023-04-13 20:47:07.063000+00:00,0.0
1452294,1452294,34,CA03,98,205,2023-04-13 21:14:57.149000+00:00,600.0
1452308,1452308,34,CA03,90,205,2023-04-13 21:25:55.445000+00:00,0.0
1452360,1452360,34,CA03,94,205,2023-04-13 22:14:25.423542+00:00,300.0
1452374,1452374,34,CA03,90,205,2023-04-13 22:22:07.191080+00:00,0.0
1452476,1452476,34,CA03,93,205,2023-04-13 23:41:31.263226+00:00,1800.0
1452518,1452518,34,CA03,90,417,2023-04-14 00:00:13.976303+00:00,0.0
1452543,1452543,34,CA03,3217,417,2023-04-14 00:07:21.435036+00:00,0.0
1453124,1453124,34,CA03,108,377,2023-04-14 11:43:19.855000+00:00,600.0
1453133,1453133,34,CA03,90,377,2023-04-14 11:51:07.576000+00:00,0.0
1453135,1453135,34,CA03,93,377,2023-04-14 11:51:56.298000+00:00,1800.0
1453163,1453163,34,CA03,90,450,2023-04-14 12:05:33.424624+00:00,0.0
1453254,1453254,34,CA03,109,450,2023-04-14 13:59:01.565000+00:00,600.0
1453258,1453258,34,CA03,90,450,2023-04-14 14:05:10.366000+00:00,0.0
1453383,1453383,34,CA03,94,450,2023-04-14 17:12:20.925000+00:00,300.0
1453385,1453385,34,CA03,90,451,2023-04-14 17:14:30.829900+00:00,0.0
1453460,1453460,34,CA03,3217,451,2023-04-14 18:28:58.875594+00:00,0.0
1453568,1453568,34,CA03,100,451,2023-04-14 20:25:38.198000+00:00,1800.0
1453595,1453595,34,CA03,111,451,2023-04-14 20:42:42.816000+00:00,60.0
1453624,1453624,34,CA03,90,451,2023-04-14 21:19:29.136000+00:00,0.0
1453765,1453765,34,CA03,93,451,2023-04-14 23:50:05.822000+00:00,1800.0
1453773,1453773,34,CA03,90,429,2023-04-14 23:53:43.127482+00:00,0.0
1453867,1453867,34,CA03,109,429,2023-04-15 02:08:17.415043+00:00,600.0
1453873,1453873,34,CA03,90,429,2023-04-15 02:15:14.193000+00:00,0.0
1453879,1453879,34,CA03,3217,429,2023-04-15 02:20:44.489900+00:00,0.0
1453929,1453929,34,CA03,1355,429,2023-04-15 03:11:39.176980+00:00,0.0
1453940,1453940,34,CA03,2543,429,2023-04-15 03:26:31.673531+00:00,0.0
1453999,1453999,34,CA03,1305,429,2023-04-15 05:04:04.159645+00:00,3600.0
1454013,1454013,34,CA03,94,429,2023-04-15 05:17:31.545000+00:00,300.0
1454014,1454014,34,CA03,90,428,2023-04-15 05:18:14.145561+00:00,0.0
1454189,1454189,34,CA03,98,428,2023-04-15 07:51:01.933000+00:00,600.0
1454216,1454216,34,CA03,1355,428,2023-04-15 08:04:26.810059+00:00,0.0
1454220,1454220,34,CA03,90,428,2023-04-15 08:08:56.421263+00:00,0.0
1454223,1454223,34,CA03,3217,428,2023-04-15 08:12:02.248365+00:00,0.0
1454273,1454273,34,CA03,98,428,2023-04-15 09:28:05.915525+00:00,600.0
1454275,1454275,34,CA03,90,428,2023-04-15 09:38:32.102000+00:00,0.0
1454276,1454276,34,CA03,3217,428,2023-04-15 09:42:35.668773+00:00,0.0
1454472,1454472,34,CA03,93,428,2023-04-15 11:52:58.145000+00:00,1800.0
1454480,1454480,34,CA03,90,450,2023-04-15 11:56:26.264000+00:00,0.0
1454566,1454566,34,CA03,94,29,2023-04-15 13:31:18.445000+00:00,300.0
1454570,1454570,34,CA03,90,422,2023-04-15 13:35:54.387210+00:00,0.0
1454602,1454602,34,CA03,109,422,2023-04-15 14:07:22.445000+00:00,600.0
1454606,1454606,34,CA03,90,422,2023-04-15 14:13:11.127000+00:00,0.0
1454645,1454645,34,CA03,1050,422,2023-04-15 15:30:41.622000+00:00,300.0
1454650,1454650,34,CA03,90,422,2023-04-15 15:37:37.284000+00:00,0.0
1454713,1454713,34,CA03,94,422,2023-04-15 17:23:34.771000+00:00,300.0
1454716,1454716,34,CA03,90,307,2023-04-15 17:26:48.632868+00:00,0.0
1454782,1454782,34,CA03,3217,307,2023-04-15 19:03:25.480471+00:00,0.0
1455058,1455058,34,CA03,93,307,2023-04-15 23:52:21.790000+00:00,1800.0
1455065,1455065,34,CA03,90,429,2023-04-15 23:54:43.148914+00:00,0.0
1455078,1455078,34,CA03,3217,429,2023-04-16 00:00:14.063558+00:00,0.0
1455138,1455138,34,CA03,109,429,2023-04-16 00:48:15.510000+00:00,600.0
1455142,1455142,34,CA03,90,429,2023-04-16 00:53:54.150000+00:00,0.0
1455144,1455144,34,CA03,3217,429,2023-04-16 00:55:46.592842+00:00,0.0
1455325,1455325,34,CA03,90,429,2023-04-16 04:38:47.484985+00:00,0.0
1455330,1455330,34,CA03,90,429,2023-04-16 04:43:18.962158+00:00,0.0
1455477,1455477,34,CA03,111,205,2023-04-16 07:32:56.637939+00:00,60.0
1455484,1455484,34,CA03,90,205,2023-04-16 07:36:26.660000+00:00,0.0
1455551,1455551,34,CA03,3359,205,2023-04-16 08:41:07.487132+00:00,0.0
1455562,1455562,34,CA03,90,205,2023-04-16 08:51:58.089000+00:00,0.0
1455593,1455593,34,CA03,1280,205,2023-04-16 09:07:52.410000+00:00,300.0
1455612,1455612,34,CA03,90,205,2023-04-16 09:15:37.952000+00:00,0.0
1455764,1455764,34,CA03,93,205,2023-04-16 11:49:58.987298+00:00,1800.0
1455802,1455802,34,CA03,90,450,2023-04-16 12:02:43.713041+00:00,0.0
1455914,1455914,34,CA03,3217,450,2023-04-16 14:12:31.530876+00:00,0.0
1456089,1456089,34,CA03,3359,450,2023-04-16 19:17:31.950000+00:00,0.0
1456096,1456096,34,CA03,94,450,2023-04-16 19:21:53.723000+00:00,300.0
1456098,1456098,34,CA03,90,326,2023-04-16 19:24:25.368012+00:00,0.0
1456107,1456107,34,CA03,3217,326,2023-04-16 19:29:37.828440+00:00,0.0
1456170,1456170,34,CA03,90,326,2023-04-16 20:42:53.723000+00:00,0.0
1456323,1456323,34,CA03,94,326,2023-04-17 00:02:26.434000+00:00,300.0
1456327,1456327,34,CA03,90,429,2023-04-17 00:02:58.606253+00:00,0.0
1456338,1456338,34,CA03,109,429,2023-04-17 00:07:20.006000+00:00,600.0
1456353,1456353,34,CA03,90,429,2023-04-17 00:13:57.017000+00:00,0.0
1456606,1456606,34,CA03,1280,429,2023-04-17 05:35:47.994000+00:00,300.0
1456615,1456615,34,CA03,90,429,2023-04-17 05:38:00.501000+00:00,0.0
1456721,1456721,34,CA03,94,429,2023-04-17 07:54:43.474000+00:00,300.0
1456726,1456726,34,CA03,90,428,2023-04-17 07:57:03.525218+00:00,0.0
1456788,1456788,34,CA03,3217,428,2023-04-17 09:07:47.613315+00:00,0.0
1456996,1456996,34,CA03,93,428,2023-04-17 11:47:01.008000+00:00,1800.0
1457029,1457029,34,CA03,90,450,2023-04-17 12:02:14.598681+00:00,0.0
1457039,1457039,34,CA03,3217,450,2023-04-17 12:06:39.458442+00:00,0.0
1457045,1457045,34,CA03,109,450,2023-04-17 12:09:04.574000+00:00,600.0
1457050,1457050,34,CA03,90,450,2023-04-17 12:15:53.958000+00:00,0.0
1457083,1457083,34,CA03,3217,450,2023-04-17 12:33:07.614476+00:00,0.0
1457326,1457326,34,CA03,94,450,2023-04-17 18:05:58.122000+00:00,300.0
1457332,1457332,34,CA03,90,452,2023-04-17 18:09:01.411740+00:00,0.0
1457378,1457378,34,CA03,111,452,2023-04-17 19:00:57.482482+00:00,60.0
1457395,1457395,34,CA03,90,452,2023-04-17 19:16:11.901000+00:00,0.0
1457433,1457433,34,CA03,100,452,2023-04-17 19:58:57.193000+00:00,1800.0
1457458,1457458,34,CA03,90,452,2023-04-17 20:17:15.189000+00:00,0.0
1457661,1457661,34,CA03,93,452,2023-04-17 23:51:20.518000+00:00,1800.0
1457662,1457662,34,CA03,90,429,2023-04-17 23:51:52.116795+00:00,0.0
1457810,1457810,34,CA03,109,429,2023-04-18 02:15:49.677000+00:00,600.0
1457813,1457813,34,CA03,90,429,2023-04-18 02:21:52.253000+00:00,0.0
1457900,1457900,34,CA03,94,429,2023-04-18 05:02:34.739000+00:00,300.0
1457941,1457941,34,CA03,90,189,2023-04-18 05:13:59.367809+00:00,0.0
1457970,1457970,34,CA03,103,189,2023-04-18 05:52:10.652000+00:00,300.0
1457987,1457987,34,CA03,90,189,2023-04-18 06:09:32.448164+00:00,300.0
1457992,1457992,34,CA03,3217,189,2023-04-18 06:20:56.431123+00:00,0.0
1458121,1458121,34,CA03,2816,189,2023-04-18 08:46:53.777878+00:00,0.0
1458162,1458162,34,CA03,90,189,2023-04-18 09:11:29.724000+00:00,0.0
1458188,1458188,34,CA03,3217,189,2023-04-18 09:31:03.047725+00:00,0.0
1458191,1458191,34,CA03,2816,189,2023-04-18 09:39:39.663000+00:00,0.0
1458205,1458205,34,CA03,90,189,2023-04-18 09:54:22.435000+00:00,0.0
1458238,1458238,34,CA03,3217,189,2023-04-18 10:12:00.191996+00:00,0.0
1458255,1458255,34,CA03,2816,189,2023-04-18 10:30:43.556697+00:00,0.0
1458263,1458263,34,CA03,90,189,2023-04-18 10:45:06.080588+00:00,0.0
1458276,1458276,34,CA03,3217,189,2023-04-18 11:00:19.157952+00:00,0.0
1458358,1458358,34,CA03,93,189,2023-04-18 11:54:49.565000+00:00,1800.0
1458371,1458371,34,CA03,90,450,2023-04-18 11:59:00.202898+00:00,0.0
1458381,1458381,34,CA03,3217,450,2023-04-18 12:03:30.808959+00:00,0.0
1458386,1458386,34,CA03,109,450,2023-04-18 12:07:38.954000+00:00,600.0
1458403,1458403,34,CA03,90,450,2023-04-18 12:14:38.629000+00:00,0.0
1458425,1458425,34,CA03,3217,450,2023-04-18 12:24:56.610142+00:00,0.0
1458601,1458601,34,CA03,94,450,2023-04-18 18:00:10.470000+00:00,300.0
1458602,1458602,34,CA03,90,67,2023-04-18 18:02:04.049385+00:00,0.0
1458659,1458659,34,CA03,98,67,2023-04-18 19:16:11.513401+00:00,600.0
1458663,1458663,34,CA03,90,67,2023-04-18 19:20:45.181000+00:00,0.0
1458821,1458821,34,CA03,1280,67,2023-04-18 22:18:06.711000+00:00,300.0
1458822,1458822,34,CA03,90,67,2023-04-18 22:20:47.595000+00:00,0.0
1458941,1458941,34,CA03,93,67,2023-04-19 00:04:01.818000+00:00,1800.0
1458942,1458942,34,CA03,90,429,2023-04-19 00:04:47.709037+00:00,0.0
1458988,1458988,34,CA03,109,429,2023-04-19 00:53:36.904000+00:00,600.0
1458994,1458994,34,CA03,90,429,2023-04-19 01:00:12.326000+00:00,0.0
1458995,1458995,34,CA03,109,429,2023-04-19 01:01:29.298182+00:00,600.0
1458996,1458996,34,CA03,90,429,2023-04-19 01:02:03.343000+00:00,0.0
1459064,1459064,34,CA03,3359,429,2023-04-19 02:17:19.144367+00:00,0.0
1459068,1459068,34,CA03,90,429,2023-04-19 02:19:36.360000+00:00,0.0
1459279,1459279,34,CA03,94,429,2023-04-19 06:55:27.983000+00:00,300.0
1459283,1459283,34,CA03,90,205,2023-04-19 06:59:17.858226+00:00,0.0
1459296,1459296,34,CA03,3203,205,2023-04-19 07:15:14.360623+00:00,0.0
1459300,1459300,34,CA03,90,205,2023-04-19 07:18:06.022000+00:00,0.0
1459477,1459477,34,CA03,1280,205,2023-04-19 10:11:16.292000+00:00,300.0
1459493,1459493,34,CA03,90,205,2023-04-19 10:17:53.489000+00:00,0.0
1459554,1459554,34,CA03,1280,205,2023-04-19 11:32:34.615000+00:00,300.0
1459565,1459565,34,CA03,90,205,2023-04-19 11:38:47.400000+00:00,0.0
1459727,1459727,34,CA03,109,398,2023-04-19 14:16:50.722000+00:00,600.0
1459735,1459735,34,CA03,90,398,2023-04-19 14:35:46.382000+00:00,0.0
1459969,1459969,34,CA03,94,398,2023-04-19 19:02:13.367000+00:00,300.0
1459972,1459972,34,CA03,90,437,2023-04-19 19:04:42.085686+00:00,0.0
1460131,1460131,34,CA03,98,437,2023-04-19 21:59:48.632000+00:00,600.0
1460139,1460139,34,CA03,90,437,2023-04-19 22:12:36.741000+00:00,0.0
1460240,1460240,34,CA03,93,437,2023-04-19 23:49:45.693000+00:00,1800.0
1460256,1460256,34,CA03,90,450,2023-04-19 23:54:39.145101+00:00,0.0
1460385,1460385,34,CA03,109,450,2023-04-20 01:51:16.386000+00:00,600.0
1460396,1460396,34,CA03,90,450,2023-04-20 02:01:44.215000+00:00,0.0
1460698,1460698,34,CA03,94,450,2023-04-20 08:28:37.945000+00:00,300.0
1460703,1460703,34,CA03,90,444,2023-04-20 08:30:28.293439+00:00,0.0
1460881,1460881,34,CA03,93,444,2023-04-20 11:42:08.772000+00:00,1800.0
1460894,1460894,34,CA03,90,398,2023-04-20 11:46:02.469482+00:00,0.0
1460916,1460916,34,CA03,3217,398,2023-04-20 11:53:35.833578+00:00,0.0
1461081,1461081,34,CA03,109,398,2023-04-20 14:37:19.516000+00:00,600.0
1461098,1461098,34,CA03,90,398,2023-04-20 14:54:39.992000+00:00,0.0
1461354,1461354,34,CA03,94,16,2023-04-20 19:31:34.853000+00:00,300.0
1461357,1461357,34,CA03,90,363,2023-04-20 19:33:31.496821+00:00,0.0
1461527,1461527,34,CA03,1050,363,2023-04-20 21:51:57.710678+00:00,300.0
1461530,1461530,34,CA03,90,363,2023-04-20 21:54:52.122000+00:00,0.0
1461626,1461626,34,CA03,93,363,2023-04-20 23:43:42.963000+00:00,1800.0
1461660,1461660,34,CA03,90,450,2023-04-20 23:56:21.780408+00:00,0.0
1461836,1461836,34,CA03,1355,450,2023-04-21 02:48:32.831891+00:00,0.0
1461937,1461937,34,CA03,3367,363,2023-04-21 05:23:21.025811+00:00,0.0
1461942,1461942,34,CA03,113,363,2023-04-21 05:30:17.520197+00:00,0.0
1462001,1462001,34,CA03,90,326,2023-04-21 06:39:06.378195+00:00,0.0
1462195,1462195,34,CA03,1280,326,2023-04-21 09:42:51.348000+00:00,300.0
1462198,1462198,34,CA03,90,326,2023-04-21 09:47:22.815000+00:00,0.0
1462510,1462510,34,CA03,109,398,2023-04-21 14:09:06.105000+00:00,600.0
1462521,1462521,34,CA03,90,398,2023-04-21 14:28:02.213000+00:00,0.0
1462530,1462530,34,CA03,491,326,2023-04-21 14:35:55.050964+00:00,0.0
1465753,1465753,34,CA03,3367,326,2023-04-24 04:58:14.333645+00:00,0.0
1465763,1465763,34,CA03,90,277,2023-04-24 05:23:28.636980+00:00,0.0
1465798,1465798,34,CA03,1280,277,2023-04-24 06:06:10.537000+00:00,300.0
1465820,1465820,34,CA03,90,277,2023-04-24 06:12:43.775000+00:00,0.0
1465849,1465849,34,CA03,98,277,2023-04-24 06:44:13.708000+00:00,600.0
1465858,1465858,34,CA03,90,277,2023-04-24 06:56:49.210000+00:00,0.0
1465938,1465938,34,CA03,1280,277,2023-04-24 08:11:08.873000+00:00,300.0
1465943,1465943,34,CA03,90,277,2023-04-24 08:19:43.227000+00:00,0.0
1465978,1465978,34,CA03,94,277,2023-04-24 08:49:55.107000+00:00,300.0
1465982,1465982,34,CA03,90,307,2023-04-24 08:52:24.273421+00:00,0.0
1465999,1465999,34,CA03,102,307,2023-04-24 09:24:46.426883+00:00,300.0
1466000,1466000,34,CA03,90,307,2023-04-24 09:28:34.260000+00:00,0.0
1466109,1466109,34,CA03,93,307,2023-04-24 11:30:25.026000+00:00,1800.0
1466221,1466221,34,CA03,113,307,2023-04-24 12:29:16.011267+00:00,0.0
1466225,1466225,34,CA03,90,270,2023-04-24 12:35:26.649735+00:00,0.0
1466442,1466442,34,CA03,94,270,2023-04-24 18:49:50.950000+00:00,300.0
1466444,1466444,34,CA03,90,377,2023-04-24 18:52:44.283234+00:00,0.0
1466483,1466483,34,CA03,94,377,2023-04-24 19:41:10.546000+00:00,300.0
1466484,1466484,34,CA03,90,270,2023-04-24 19:42:55.008752+00:00,0.0
1466504,1466504,34,CA03,100,270,2023-04-24 20:08:18.582898+00:00,1800.0
1466521,1466521,34,CA03,90,270,2023-04-24 20:23:33.572000+00:00,0.0
1466596,1466596,34,CA03,94,270,2023-04-24 21:54:40.713000+00:00,300.0
1466600,1466600,34,CA03,90,260,2023-04-24 22:02:51.817049+00:00,0.0
1466731,1466731,34,CA03,93,260,2023-04-24 23:55:01.805000+00:00,1800.0
1466780,1466780,34,CA03,90,398,2023-04-25 00:12:02.349984+00:00,0.0
1466787,1466787,34,CA03,3217,398,2023-04-25 00:16:21.121063+00:00,0.0
1467133,1467133,34,CA03,94,398,2023-04-25 08:25:56.977000+00:00,300.0
1467134,1467134,34,CA03,90,437,2023-04-25 08:27:58.053038+00:00,0.0
1467229,1467229,34,CA03,1280,437,2023-04-25 10:09:52.178000+00:00,300.0
1467233,1467233,34,CA03,90,437,2023-04-25 10:11:53.707000+00:00,0.0
1467301,1467301,34,CA03,111,437,2023-04-25 11:08:29.647976+00:00,60.0
1467308,1467308,34,CA03,93,437,2023-04-25 11:15:01.525000+00:00,1800.0
1467384,1467384,34,CA03,90,417,2023-04-25 11:54:33.686288+00:00,0.0
1467478,1467478,34,CA03,98,417,2023-04-25 13:34:05.871579+00:00,600.0
1467479,1467479,34,CA03,90,417,2023-04-25 13:36:25.455000+00:00,0.0
1467672,1467672,34,CA03,94,417,2023-04-25 18:05:42.849000+00:00,300.0
1467673,1467673,34,CA03,90,232,2023-04-25 18:07:13.268798+00:00,0.0
1467704,1467704,34,CA03,2777,232,2023-04-25 18:46:51.302000+00:00,0.0
1467705,1467705,34,CA03,90,232,2023-04-25 18:48:45.441000+00:00,0.0
1467745,1467745,34,CA03,109,232,2023-04-25 19:18:45.405000+00:00,600.0
1467749,1467749,34,CA03,90,232,2023-04-25 19:22:26.502000+00:00,0.0
1467778,1467778,34,CA03,1280,232,2023-04-25 20:18:43.538000+00:00,300.0
1467796,1467796,34,CA03,90,232,2023-04-25 20:26:42.770000+00:00,0.0
1467829,1467829,34,CA03,94,232,2023-04-25 20:52:59.284000+00:00,300.0
1467832,1467832,34,CA03,90,401,2023-04-25 20:56:53.354231+00:00,0.0
1467886,1467886,34,CA03,3217,401,2023-04-25 22:23:48.190098+00:00,0.0
1468018,1468018,34,CA03,90,398,2023-04-25 23:55:18.832000+00:00,0.0
