id,id_cargadescarga,id_equipo,id_palas,id_palanext,tiem_llegada,tiem_esperando,tiem_cuadra,tiem_cuadra,tiem_cuadrado,tiem_carga,tiem_acarreo,tiem_cola,tiem_retro,tiem_listo,tiem_descarga,tiem_viajando
1405387,1405387,34,1559701,117,2023-01-03 05:20:27.706000+00:00,2023-01-03 05:23:12.692000+00:00,2023-01-03 05:28:23.770000+00:00,2023-01-03 05:28:23.770000+00:00,2023-01-03 05:28:23.770000+00:00,2023-01-03 05:28:23.770000+00:00,2023-01-03 05:29:23.780000+00:00,2023-01-03 05:35:45.846000+00:00,2023-01-03 05:35:49.846000+00:00,2023-01-03 05:36:05.847000+00:00,2023-01-03 05:36:23.849000+00:00,2023-01-03 05:37:01.854000+00:00
1405406,1405406,34,1559728,117,2023-01-03 05:40:35.903000+00:00,2023-01-03 05:46:26.892000+00:00,2023-01-03 05:54:02.009000+00:00,2023-01-03 05:54:02.009000+00:00,2023-01-03 05:54:02.009000+00:00,2023-01-03 05:54:02.009000+00:00,2023-01-03 05:55:14.016000+00:00,2023-01-03 06:01:16.082000+00:00,2023-01-03 06:01:22.083000+00:00,2023-01-03 06:01:40.083000+00:00,2023-01-03 06:02:04.088000+00:00,2023-01-03 06:02:52.094000+00:00
1405429,1405429,34,1559747,117,2023-01-03 06:06:22.157000+00:00,2023-01-03 06:10:36.681000+00:00,2023-01-03 06:14:24.232000+00:00,2023-01-03 06:14:24.232000+00:00,2023-01-03 06:14:24.232000+00:00,2023-01-03 06:14:24.232000+00:00,2023-01-03 06:17:18.254000+00:00,2023-01-03 06:23:40.310000+00:00,2023-01-03 06:23:44.310000+00:00,2023-01-03 06:24:34.324000+00:00,2023-01-03 06:24:52.325000+00:00,2023-01-03 06:25:42.328000+00:00
1405454,1405454,34,1559775,117,2023-01-03 06:29:16.403000+00:00,2023-01-03 06:29:24.850000+00:00,2023-01-03 06:36:14.466000+00:00,2023-01-03 06:36:14.466000+00:00,2023-01-03 06:36:14.466000+00:00,2023-01-03 06:36:14.466000+00:00,2023-01-03 06:38:48.486000+00:00,2023-01-03 06:44:56.528000+00:00,2023-01-03 06:45:00.528000+00:00,2023-01-03 06:45:20.531000+00:00,2023-01-03 06:45:38.534000+00:00,2023-01-03 06:46:20.542000+00:00
1405473,1405473,34,1559796,117,2023-01-03 06:50:04.576000+00:00,2023-01-03 06:52:58.284000+00:00,2023-01-03 06:56:30.633000+00:00,2023-01-03 06:56:30.633000+00:00,2023-01-03 06:56:30.633000+00:00,2023-01-03 06:56:30.633000+00:00,2023-01-03 07:02:20.694000+00:00,2023-01-03 07:08:48.762000+00:00,2023-01-03 07:08:52.763000+00:00,2023-01-03 07:09:14.765000+00:00,2023-01-03 07:09:38.771000+00:00,2023-01-03 07:10:20.780000+00:00
1405495,1405495,34,1559822,117,2023-01-03 07:13:54.815000+00:00,2023-01-03 07:19:04.492000+00:00,2023-01-03 07:25:22.959000+00:00,2023-01-03 07:25:22.959000+00:00,2023-01-03 07:25:22.959000+00:00,2023-01-03 07:25:22.959000+00:00,2023-01-03 07:26:38.975000+00:00,2023-01-03 07:32:53.041000+00:00,2023-01-03 07:32:55.043000+00:00,2023-01-03 07:33:17.043000+00:00,2023-01-03 07:33:41.048000+00:00,2023-01-03 07:34:19.057000+00:00
1405509,1405509,34,1559843,70,2023-01-03 07:38:07.130000+00:00,2023-01-03 07:44:42.713000+00:00,2023-01-03 07:51:27.186098+00:00,2023-01-03 07:51:27.186098+00:00,2023-01-03 07:51:27.351493+00:00,2023-01-03 07:51:31.274000+00:00,2023-01-03 07:53:29.302000+00:00,2023-01-03 08:00:11.367000+00:00,2023-01-03 08:00:19.368000+00:00,2023-01-03 08:00:25.370000+00:00,2023-01-03 08:01:41.378000+00:00,2023-01-03 08:02:25.386000+00:00
1405553,1405553,34,1559876,69,2023-01-03 08:25:25.685000+00:00,2023-01-03 08:25:25.685000+00:00,2023-01-03 08:25:25.685000+00:00,2023-01-03 08:25:25.685000+00:00,2023-01-03 08:25:31.685000+00:00,2023-01-03 08:27:15.710000+00:00,2023-01-03 08:29:45.734000+00:00,2023-01-03 08:37:21.788000+00:00,2023-01-03 08:37:31.789000+00:00,2023-01-03 08:37:51.793000+00:00,2023-01-03 08:38:09.799000+00:00,2023-01-03 08:38:41.803000+00:00
1405571,1405571,34,1559895,71,2023-01-03 08:43:27.874000+00:00,2023-01-03 08:43:27.874000+00:00,2023-01-03 08:43:33.876000+00:00,2023-01-03 08:43:33.876000+00:00,2023-01-03 08:43:49.877000+00:00,2023-01-03 08:45:35.903000+00:00,2023-01-03 08:48:35.931000+00:00,2023-01-03 08:54:59.990000+00:00,2023-01-03 08:55:09.993000+00:00,2023-01-03 08:55:19.996000+00:00,2023-01-03 08:55:40+00:00,2023-01-03 08:56:12.007000+00:00
1405592,1405592,34,1559916,71,2023-01-03 09:04:52.102000+00:00,2023-01-03 09:04:52.102000+00:00,2023-01-03 09:08:20.132000+00:00,2023-01-03 09:08:20.132000+00:00,2023-01-03 09:08:30.132000+00:00,2023-01-03 09:09:40.148000+00:00,2023-01-03 09:11:34.172000+00:00,2023-01-03 09:29:30.360000+00:00,2023-01-03 09:29:40.361000+00:00,2023-01-03 09:29:56.363000+00:00,2023-01-03 09:30:14.365000+00:00,2023-01-03 09:30:50.369000+00:00
1405623,1405623,34,1559947,70,2023-01-03 09:48:20.568000+00:00,2023-01-03 09:51:06.694000+00:00,2023-01-03 09:51:40.595000+00:00,2023-01-03 09:51:40.595000+00:00,2023-01-03 09:51:50.601000+00:00,2023-01-03 09:52:22.610000+00:00,2023-01-03 09:54:20.631000+00:00,2023-01-03 10:10:41.900000+00:00,2023-01-03 10:10:51.901000+00:00,2023-01-03 10:11:05.900000+00:00,2023-01-03 10:11:21.900000+00:00,2023-01-03 10:11:55.908000+00:00
1405651,1405651,34,1559976,71,2023-01-03 10:18:57.984000+00:00,2023-01-03 10:19:01.987000+00:00,2023-01-03 10:19:01.987000+00:00,2023-01-03 10:19:01.987000+00:00,2023-01-03 10:19:17.991000+00:00,2023-01-03 10:21:50.023000+00:00,2023-01-03 10:24:08.079000+00:00,2023-01-03 10:32:02.157000+00:00,2023-01-03 10:32:02.157000+00:00,2023-01-03 10:32:30.160000+00:00,2023-01-03 10:34:02.175000+00:00,2023-01-03 10:34:38.179000+00:00
1405674,1405674,34,1559998,71,2023-01-03 10:42:08.281000+00:00,2023-01-03 10:42:08.281000+00:00,2023-01-03 10:42:20.282000+00:00,2023-01-03 10:42:20.282000+00:00,2023-01-03 10:42:36.283000+00:00,2023-01-03 10:43:06.288000+00:00,2023-01-03 10:45:14.312000+00:00,2023-01-03 11:03:40.470000+00:00,2023-01-03 11:03:46.471000+00:00,2023-01-03 11:04:00.474000+00:00,2023-01-03 11:05:50.495000+00:00,2023-01-03 11:06:34.496000+00:00
1405710,1405710,34,1560037,70,2023-01-03 11:15:04.580000+00:00,2023-01-03 11:15:04.580000+00:00,2023-01-03 11:17:12.594000+00:00,2023-01-03 11:17:12.594000+00:00,2023-01-03 11:17:24.594000+00:00,2023-01-03 11:18:02.599000+00:00,2023-01-03 11:19:46.618000+00:00,2023-01-03 11:37:10.751000+00:00,2023-01-03 11:37:16.752000+00:00,2023-01-03 11:38:00.756000+00:00,2023-01-03 11:38:14.760000+00:00,2023-01-03 11:38:48.764000+00:00
1405732,1405732,34,1560059,69,2023-01-03 11:56:22.017369+00:00,2023-01-03 11:56:22.017369+00:00,2023-01-03 11:58:51.016000+00:00,2023-01-03 11:58:51.016000+00:00,2023-01-03 11:59:01.021000+00:00,2023-01-03 11:59:23.025000+00:00,2023-01-03 12:02:39.059000+00:00,2023-01-03 12:11:44.063000+00:00,2023-01-03 12:11:44.063000+00:00,2023-01-03 12:12:04.067000+00:00,2023-01-03 12:12:30.069000+00:00,2023-01-03 12:13:06.069000+00:00
1405751,1405751,34,1560085,72,2023-01-03 12:20:55.774684+00:00,2023-01-03 12:21:06.198000+00:00,2023-01-03 12:21:06.198000+00:00,2023-01-03 12:21:06.198000+00:00,2023-01-03 12:21:16.200000+00:00,2023-01-03 12:24:46.252000+00:00,2023-01-03 12:28:00.306000+00:00,2023-01-03 12:35:12.392000+00:00,2023-01-03 12:35:20.394000+00:00,2023-01-03 12:35:32.397000+00:00,2023-01-03 12:35:52.409000+00:00,2023-01-03 12:36:24.412000+00:00
1405773,1405773,34,1560104,72,2023-01-03 12:43:02.494000+00:00,2023-01-03 12:43:02.494000+00:00,2023-01-03 12:43:08.502000+00:00,2023-01-03 12:43:08.502000+00:00,2023-01-03 12:43:32.501000+00:00,2023-01-03 12:44:14.508000+00:00,2023-01-03 12:46:48.541000+00:00,2023-01-03 12:47:51.732224+00:00,2023-01-03 12:49:44.605000+00:00,2023-01-03 12:49:44.605000+00:00,2023-01-03 12:49:44.605000+00:00,2023-01-03 12:51:10.649000+00:00
1405782,1405782,34,1560115,72,2023-01-03 12:52:56.666000+00:00,2023-01-03 12:52:56.666000+00:00,2023-01-03 12:53:06.671000+00:00,2023-01-03 12:53:06.671000+00:00,2023-01-03 12:53:22.674000+00:00,2023-01-03 12:53:32.676000+00:00,2023-01-03 12:56:44.716000+00:00,2023-01-03 13:04:20.792000+00:00,2023-01-03 13:04:24.792000+00:00,2023-01-03 13:04:46.808000+00:00,2023-01-03 13:05:02.806000+00:00,2023-01-03 13:05:48.816000+00:00
1405802,1405802,34,1560134,70,2023-01-03 13:10:48.912000+00:00,2023-01-03 13:10:53.614000+00:00,2023-01-03 13:11:28.924000+00:00,2023-01-03 13:11:28.924000+00:00,2023-01-03 13:11:48.924000+00:00,2023-01-03 13:12:02.928000+00:00,2023-01-03 13:14:56.986000+00:00,2023-01-03 13:22:25.087000+00:00,2023-01-03 13:22:29.086000+00:00,2023-01-03 13:22:49.091000+00:00,2023-01-03 13:23:07.108000+00:00,2023-01-03 13:23:57.116000+00:00
1406377,1406377,34,1560748,70,2023-01-04 01:34:40.401000+00:00,2023-01-04 01:36:36.301000+00:00,2023-01-04 01:36:40.416000+00:00,2023-01-04 01:36:40.416000+00:00,2023-01-04 01:36:52.418000+00:00,2023-01-04 01:37:42.422000+00:00,2023-01-04 01:39:36.462000+00:00,2023-01-04 01:47:06.539000+00:00,2023-01-04 01:47:10.539000+00:00,2023-01-04 01:47:36.540000+00:00,2023-01-04 01:47:50.540000+00:00,2023-01-04 01:48:36.546000+00:00
1406398,1406398,34,1560772,72,2023-01-04 01:54:57.516587+00:00,2023-01-04 01:55:10.604000+00:00,2023-01-04 01:55:10.604000+00:00,2023-01-04 01:55:10.604000+00:00,2023-01-04 01:55:32.605000+00:00,2023-01-04 01:57:04.621000+00:00,2023-01-04 01:59:12.652000+00:00,2023-01-04 02:06:28.739000+00:00,2023-01-04 02:06:32.741000+00:00,2023-01-04 02:06:50.746000+00:00,2023-01-04 02:07:10.748000+00:00,2023-01-04 02:07:48.755000+00:00
1406417,1406417,34,1560793,69,2023-01-04 02:12:12.819000+00:00,2023-01-04 02:12:12.819000+00:00,2023-01-04 02:12:16.818000+00:00,2023-01-04 02:12:16.818000+00:00,2023-01-04 02:12:36.823000+00:00,2023-01-04 02:12:44.823000+00:00,2023-01-04 02:16:58.886000+00:00,2023-01-04 02:25:34.966000+00:00,2023-01-04 02:25:38.967000+00:00,2023-01-04 02:25:54.968000+00:00,2023-01-04 02:26:08.971000+00:00,2023-01-04 02:26:48.974000+00:00
1406437,1406437,34,1560819,69,2023-01-04 02:31:39.026000+00:00,2023-01-04 02:35:53.057000+00:00,2023-01-04 02:35:53.057000+00:00,2023-01-04 02:35:53.057000+00:00,2023-01-04 02:36:03.057000+00:00,2023-01-04 02:38:11.076000+00:00,2023-01-04 02:40:47.113000+00:00,2023-01-04 02:55:09.280000+00:00,2023-01-04 02:55:11.281000+00:00,2023-01-04 02:55:39.280000+00:00,2023-01-04 02:55:55.282000+00:00,2023-01-04 02:56:45.286000+00:00
1406482,1406482,34,1560859,70,2023-01-04 03:19:43.535000+00:00,2023-01-04 03:19:43.535000+00:00,2023-01-04 03:19:43.535000+00:00,2023-01-04 03:19:43.535000+00:00,2023-01-04 03:20:01.535000+00:00,2023-01-04 03:20:31.539000+00:00,2023-01-04 03:22:57.572000+00:00,2023-01-04 03:35:53.678000+00:00,2023-01-04 03:36:03.681000+00:00,2023-01-04 03:36:37.682000+00:00,2023-01-04 03:36:55.685000+00:00,2023-01-04 03:37:47.692000+00:00
1406506,1406506,34,1560888,69,2023-01-04 03:47:27.809000+00:00,2023-01-04 03:47:39.811000+00:00,2023-01-04 03:47:39.811000+00:00,2023-01-04 03:47:39.811000+00:00,2023-01-04 03:48:05.813000+00:00,2023-01-04 03:49:35.824000+00:00,2023-01-04 03:51:47.845000+00:00,2023-01-04 03:59:17.888000+00:00,2023-01-04 03:59:25.889000+00:00,2023-01-04 03:59:43.888000+00:00,2023-01-04 03:59:57.890000+00:00,2023-01-04 04:00:45.898000+00:00
1406527,1406527,34,1560909,69,2023-01-04 04:06:01.956000+00:00,2023-01-04 04:06:11.955000+00:00,2023-01-04 04:06:11.955000+00:00,2023-01-04 04:06:11.955000+00:00,2023-01-04 04:06:21.958000+00:00,2023-01-04 04:09:31.990000+00:00,2023-01-04 04:12:26.030000+00:00,2023-01-04 04:26:50.230000+00:00,2023-01-04 04:27:00.234000+00:00,2023-01-04 04:28:46.254000+00:00,2023-01-04 04:29:04.259000+00:00,2023-01-04 04:29:52.266000+00:00
1406575,1406575,34,1560967,70,2023-01-04 04:59:27.017241+00:00,2023-01-04 05:05:31.809000+00:00,2023-01-04 05:05:58.711000+00:00,2023-01-04 05:05:58.711000+00:00,2023-01-04 05:06:14.717000+00:00,2023-01-04 05:06:56.719000+00:00,2023-01-04 05:09:58.772000+00:00,2023-01-04 05:17:08.838000+00:00,2023-01-04 05:17:20.839000+00:00,2023-01-04 05:17:44.843000+00:00,2023-01-04 05:18:00.845000+00:00,2023-01-04 05:18:50.853000+00:00
1406599,1406599,34,1560991,70,2023-01-04 05:24:47.106468+00:00,2023-01-04 05:30:52.070000+00:00,2023-01-04 05:31:59.034000+00:00,2023-01-04 05:31:59.034000+00:00,2023-01-04 05:32:09.041000+00:00,2023-01-04 05:32:51.053000+00:00,2023-01-04 05:34:51.082000+00:00,2023-01-04 05:42:37.170000+00:00,2023-01-04 05:42:41.171000+00:00,2023-01-04 05:42:57.183000+00:00,2023-01-04 05:43:17.186000+00:00,2023-01-04 05:44:01.190000+00:00
1406626,1406626,34,1561014,71,2023-01-04 05:56:33.377000+00:00,2023-01-04 05:56:33.377000+00:00,2023-01-04 05:56:35.377000+00:00,2023-01-04 05:56:35.377000+00:00,2023-01-04 05:56:37.377000+00:00,2023-01-04 05:56:41.377000+00:00,2023-01-04 05:58:05.390000+00:00,2023-01-04 06:07:11.475000+00:00,2023-01-04 06:07:11.475000+00:00,2023-01-04 06:07:45.478000+00:00,2023-01-04 06:08:17.481000+00:00,2023-01-04 06:10:01.494000+00:00
1406645,1406645,34,1561033,70,2023-01-04 06:17:19.598000+00:00,2023-01-04 06:17:19.598000+00:00,2023-01-04 06:17:23.597000+00:00,2023-01-04 06:17:23.597000+00:00,2023-01-04 06:17:41.599000+00:00,2023-01-04 06:18:11.603000+00:00,2023-01-04 06:19:55.622000+00:00,2023-01-04 06:37:23.781000+00:00,2023-01-04 06:37:33.782000+00:00,2023-01-04 06:37:49.782000+00:00,2023-01-04 06:38:07.789000+00:00,2023-01-04 06:38:49.794000+00:00
1406668,1406668,34,1561057,69,2023-01-04 06:43:51.857000+00:00,2023-01-04 06:43:51.857000+00:00,2023-01-04 06:43:59.859000+00:00,2023-01-04 06:43:59.859000+00:00,2023-01-04 06:44:13.858000+00:00,2023-01-04 06:44:47.862000+00:00,2023-01-04 06:46:37.874000+00:00,2023-01-04 06:54:39.931000+00:00,2023-01-04 06:54:43.932000+00:00,2023-01-04 06:54:59.932000+00:00,2023-01-04 06:55:21.937000+00:00,2023-01-04 06:56:03.944000+00:00
1406684,1406684,34,1561074,70,2023-01-04 07:00:07.993000+00:00,2023-01-04 07:01:29.997000+00:00,2023-01-04 07:01:29.997000+00:00,2023-01-04 07:01:29.997000+00:00,2023-01-04 07:02:10.003000+00:00,2023-01-04 07:02:26.003000+00:00,2023-01-04 07:05:40.034000+00:00,2023-01-04 07:13:20.102000+00:00,2023-01-04 07:13:30.103000+00:00,2023-01-04 07:14:44.117000+00:00,2023-01-04 07:15:02.120000+00:00,2023-01-04 07:15:46.129000+00:00
1406702,1406702,34,1561099,70,2023-01-04 07:20:48.183000+00:00,2023-01-04 07:27:22.241000+00:00,2023-01-04 07:27:22.241000+00:00,2023-01-04 07:27:22.241000+00:00,2023-01-04 07:27:32.243000+00:00,2023-01-04 07:29:02.254000+00:00,2023-01-04 07:31:14.302000+00:00,2023-01-04 07:38:38.366000+00:00,2023-01-04 07:38:42.366000+00:00,2023-01-04 07:38:58.371000+00:00,2023-01-04 07:39:18.373000+00:00,2023-01-04 07:40:04.381000+00:00
1406723,1406723,34,1561118,71,2023-01-04 07:51:38.514000+00:00,2023-01-04 07:53:38.550000+00:00,2023-01-04 07:53:38.550000+00:00,2023-01-04 07:53:38.550000+00:00,2023-01-04 07:53:48.551000+00:00,2023-01-04 07:56:14.570000+00:00,2023-01-04 07:58:15.985000+00:00,2023-01-04 08:05:52.707000+00:00,2023-01-04 08:06:02.707000+00:00,2023-01-04 08:06:20.712000+00:00,2023-01-04 08:06:40.713000+00:00,2023-01-04 08:07:20.721000+00:00
1406743,1406743,34,1561139,69,2023-01-04 08:14:18.819000+00:00,2023-01-04 08:14:22.821000+00:00,2023-01-04 08:14:22.821000+00:00,2023-01-04 08:14:22.821000+00:00,2023-01-04 08:14:32.824000+00:00,2023-01-04 08:16:58.852000+00:00,2023-01-04 08:18:16.163000+00:00,2023-01-04 08:48:41.158000+00:00,2023-01-04 08:48:49.158000+00:00,2023-01-04 08:49:09.161000+00:00,2023-01-04 08:50:43.177000+00:00,2023-01-04 08:51:33.196000+00:00
1406778,1406778,34,1561174,70,2023-01-04 08:57:35.585000+00:00,2023-01-04 08:57:35.585000+00:00,2023-01-04 08:57:55.588000+00:00,2023-01-04 08:57:55.588000+00:00,2023-01-04 08:58:15.588000+00:00,2023-01-04 08:58:15.588000+00:00,2023-01-04 09:01:25.619000+00:00,2023-01-04 09:11:51.708000+00:00,2023-01-04 09:11:59.708000+00:00,2023-01-04 09:12:23.713000+00:00,2023-01-04 09:12:43.713000+00:00,2023-01-04 09:13:27.717000+00:00
1407047,1407047,34,1561467,70,2023-01-04 14:44:31.916000+00:00,2023-01-04 14:46:39.953000+00:00,2023-01-04 14:46:39.953000+00:00,2023-01-04 14:46:39.953000+00:00,2023-01-04 14:47:05.957000+00:00,2023-01-04 14:49:31.989000+00:00,2023-01-04 14:52:14.027000+00:00,2023-01-04 15:01:38.159000+00:00,2023-01-04 15:01:46.161000+00:00,2023-01-04 15:02:00.163000+00:00,2023-01-04 15:02:18.167000+00:00,2023-01-04 15:02:58.167000+00:00
1407070,1407070,34,1561487,70,2023-01-04 15:11:16.247000+00:00,2023-01-04 15:11:28.251000+00:00,2023-01-04 15:11:28.251000+00:00,2023-01-04 15:11:28.251000+00:00,2023-01-04 15:11:38.252000+00:00,2023-01-04 15:14:24.303000+00:00,2023-01-04 15:17:14.338000+00:00,2023-01-04 15:25:24.394000+00:00,2023-01-04 15:25:32.395000+00:00,2023-01-04 15:25:42.396000+00:00,2023-01-04 15:26:02.402000+00:00,2023-01-04 15:26:34.412000+00:00
1407082,1407082,34,1561504,70,2023-01-04 15:31:20.464000+00:00,2023-01-04 15:32:32.482000+00:00,2023-01-04 15:32:32.482000+00:00,2023-01-04 15:32:32.482000+00:00,2023-01-04 15:32:44.484000+00:00,2023-01-04 15:35:40.511000+00:00,2023-01-04 15:38:14.567000+00:00,2023-01-04 15:45:46.645000+00:00,2023-01-04 15:45:48.645000+00:00,2023-01-04 15:46:10.649000+00:00,2023-01-04 15:46:22.650000+00:00,2023-01-04 15:46:56.660000+00:00
1407101,1407101,34,1561523,69,2023-01-04 15:52:22.730000+00:00,2023-01-04 15:52:22.730000+00:00,2023-01-04 15:52:30.731000+00:00,2023-01-04 15:52:30.731000+00:00,2023-01-04 15:52:44.734000+00:00,2023-01-04 15:53:36.746000+00:00,2023-01-04 15:56:34.789000+00:00,2023-01-04 16:03:30.854000+00:00,2023-01-04 16:03:34.854000+00:00,2023-01-04 16:03:56.865000+00:00,2023-01-04 16:04:18.866000+00:00,2023-01-04 16:05:12.868000+00:00
1407116,1407116,34,1561543,69,2023-01-04 16:10:00.097577+00:00,2023-01-04 16:15:00.885000+00:00,2023-01-04 16:16:00.970000+00:00,2023-01-04 16:16:00.970000+00:00,2023-01-04 16:16:38.974000+00:00,2023-01-04 16:16:48.975000+00:00,2023-01-04 16:19:22.994000+00:00,2023-01-04 16:33:09.095000+00:00,2023-01-04 16:33:33.328000+00:00,2023-01-04 16:34:35.340000+00:00,2023-01-04 16:34:59.346000+00:00,2023-01-04 16:35:39.356000+00:00
1408008,1408008,34,1562507,71,2023-01-05 09:57:57.101000+00:00,2023-01-05 09:57:57.101000+00:00,2023-01-05 09:58:49.113000+00:00,2023-01-05 09:58:49.113000+00:00,2023-01-05 09:58:59.117000+00:00,2023-01-05 09:59:01.118000+00:00,2023-01-05 10:01:33.149000+00:00,2023-01-05 10:09:07.242000+00:00,2023-01-05 10:09:15.246000+00:00,2023-01-05 10:09:27.247000+00:00,2023-01-05 10:09:41.249000+00:00,2023-01-05 10:10:21.254000+00:00
1408027,1408027,34,1562531,71,2023-01-05 10:17:51.541535+00:00,2023-01-05 10:20:21.090000+00:00,2023-01-05 10:21:43.370000+00:00,2023-01-05 10:21:43.370000+00:00,2023-01-05 10:21:59.375000+00:00,2023-01-05 10:22:11.375000+00:00,2023-01-05 10:25:23.420000+00:00,2023-01-05 10:40:45.605000+00:00,2023-01-05 10:40:47.605000+00:00,2023-01-05 10:41:05.608000+00:00,2023-01-05 10:41:21.608000+00:00,2023-01-05 10:42:01.624000+00:00
1408059,1408059,34,1562560,70,2023-01-05 10:55:37.832000+00:00,2023-01-05 10:55:37.832000+00:00,2023-01-05 10:57:01.844000+00:00,2023-01-05 10:57:01.844000+00:00,2023-01-05 10:57:15.847000+00:00,2023-01-05 10:57:53.851000+00:00,2023-01-05 10:59:43.868000+00:00,2023-01-05 11:15:06.019000+00:00,2023-01-05 11:15:10.020000+00:00,2023-01-05 11:15:22.022000+00:00,2023-01-05 11:15:38.023000+00:00,2023-01-05 11:16:18.025000+00:00
1408082,1408082,34,1562588,69,2023-01-05 11:20:53.899484+00:00,2023-01-05 11:24:14.100000+00:00,2023-01-05 11:24:14.100000+00:00,2023-01-05 11:24:14.100000+00:00,2023-01-05 11:24:24.100000+00:00,2023-01-05 11:26:38.124000+00:00,2023-01-05 11:29:10.158000+00:00,2023-01-05 11:37:28.250000+00:00,2023-01-05 11:44:32.498000+00:00,2023-01-05 11:44:40.497000+00:00,2023-01-05 11:51:18.565000+00:00,2023-01-05 11:52:44.579000+00:00
1408111,1408111,34,1562623,71,2023-01-05 12:12:27.081360+00:00,2023-01-05 12:16:36.837000+00:00,2023-01-05 12:16:36.837000+00:00,2023-01-05 12:16:36.837000+00:00,2023-01-05 12:16:46.838000+00:00,2023-01-05 12:19:20.856000+00:00,2023-01-05 12:21:36.868000+00:00,2023-01-05 12:29:08.933000+00:00,2023-01-05 12:29:16.935000+00:00,2023-01-05 12:29:28.937000+00:00,2023-01-05 12:29:46.941000+00:00,2023-01-05 12:30:28.947000+00:00
1408139,1408139,34,1562653,69,2023-01-05 12:38:59.047852+00:00,2023-01-05 12:38:59.047852+00:00,2023-01-05 12:39:45.048000+00:00,2023-01-05 12:39:45.048000+00:00,2023-01-05 12:40:01.048000+00:00,2023-01-05 12:40:55.057000+00:00,2023-01-05 12:42:45.090000+00:00,2023-01-05 13:02:11.241000+00:00,2023-01-05 13:02:15.241000+00:00,2023-01-05 13:02:31.244000+00:00,2023-01-05 13:02:49.243000+00:00,2023-01-05 13:03:45.251000+00:00
1408173,1408173,34,1562691,71,2023-01-05 13:08:57.316000+00:00,2023-01-05 13:09:11.317000+00:00,2023-01-05 13:09:11.317000+00:00,2023-01-05 13:09:11.317000+00:00,2023-01-05 13:09:49.322000+00:00,2023-01-05 13:12:23.368000+00:00,2023-01-05 13:15:21.406000+00:00,2023-01-05 13:22:41.476000+00:00,2023-01-05 13:22:51.479000+00:00,2023-01-05 13:23:05.481000+00:00,2023-01-05 13:23:21.484000+00:00,2023-01-05 13:24:05.489000+00:00
1408194,1408194,34,1562713,70,2023-01-05 13:31:25.563000+00:00,2023-01-05 13:31:25.563000+00:00,2023-01-05 13:32:09.570000+00:00,2023-01-05 13:32:09.570000+00:00,2023-01-05 13:32:21.571000+00:00,2023-01-05 13:32:39.572000+00:00,2023-01-05 13:35:03.594000+00:00,2023-01-05 13:52:40.063000+00:00,2023-01-05 13:52:42.063000+00:00,2023-01-05 13:53:08.066000+00:00,2023-01-05 13:53:36.068000+00:00,2023-01-05 13:54:36.075000+00:00
1408236,1408236,34,1562764,72,2023-01-05 14:24:41.919000+00:00,2023-01-05 14:24:41.919000+00:00,2023-01-05 14:25:31.928000+00:00,2023-01-05 14:25:31.928000+00:00,2023-01-05 14:25:47.930000+00:00,2023-01-05 14:25:57.935000+00:00,2023-01-05 14:28:31.972000+00:00,2023-01-05 14:36:34.032000+00:00,2023-01-05 14:36:36.033000+00:00,2023-01-05 14:36:52.034000+00:00,2023-01-05 14:37:08.036000+00:00,2023-01-05 14:38:06.047000+00:00
1408253,1408253,34,1562780,72,2023-01-05 14:42:33.748316+00:00,2023-01-05 14:42:47.837000+00:00,2023-01-05 14:45:22.123000+00:00,2023-01-05 14:45:22.123000+00:00,2023-01-05 14:45:40.129000+00:00,2023-01-05 14:45:44.130000+00:00,2023-01-05 14:48:52.162000+00:00,2023-01-05 14:54:50.206000+00:00,2023-01-05 14:55:00.205000+00:00,2023-01-05 14:55:22.207000+00:00,2023-01-05 14:55:44.209000+00:00,2023-01-05 14:56:28.211000+00:00
1408265,1408265,34,1562796,70,2023-01-05 14:59:46.268000+00:00,2023-01-05 14:59:46.268000+00:00,2023-01-05 14:59:58.270000+00:00,2023-01-05 14:59:58.270000+00:00,2023-01-05 15:00:10.268000+00:00,2023-01-05 15:00:14.269000+00:00,2023-01-05 15:03:44.314000+00:00,2023-01-05 15:09:30.390000+00:00,2023-01-05 15:09:32.390000+00:00,2023-01-05 15:09:54.393000+00:00,2023-01-05 15:10:16.402000+00:00,2023-01-05 15:11:00.405000+00:00
1408279,1408279,34,1562814,71,2023-01-05 15:14:06.437000+00:00,2023-01-05 15:18:54.473000+00:00,2023-01-05 15:18:54.473000+00:00,2023-01-05 15:18:54.473000+00:00,2023-01-05 15:19:54.481000+00:00,2023-01-05 15:23:22.517000+00:00,2023-01-05 15:25:26.556000+00:00,2023-01-05 15:33:20.633000+00:00,2023-01-05 15:33:22.634000+00:00,2023-01-05 15:33:54.638000+00:00,2023-01-05 15:38:04.680000+00:00,2023-01-05 15:39:14.684000+00:00
1408308,1408308,34,1562842,70,2023-01-05 15:46:02.739000+00:00,2023-01-05 15:46:02.739000+00:00,2023-01-05 15:47:24.750000+00:00,2023-01-05 15:47:24.750000+00:00,2023-01-05 15:47:34.752000+00:00,2023-01-05 15:47:54.753000+00:00,2023-01-05 15:50:22.777000+00:00,2023-01-05 16:09:50.925000+00:00,2023-01-05 16:09:52.924000+00:00,2023-01-05 16:09:52.924000+00:00,2023-01-05 16:09:52.924000+00:00,2023-01-05 16:10:54.926000+00:00
